20220218_135318995121.mp3,با ما بودند حالی چاب وشی روزنامه نگار اقتصادی از لینکوم با ما بود سارا بازوبندی پژوهشگر اقتصادی همینطور به ما پیوست ود و ممنونم همینطور از آهای بلحری روزبه برحری کهب خبرنگار حوزه کارگران و فعالیت های سنفی در رادیو فردا هستند بازم تشکر میکنم از اینکه در این برنامه با ما بودید و همینطور ممنون از شما که به ما بودید در این برنامه برنامه بعلی صفحه دو روز سه شنبه خواهد بود شب و روزتان خوش
20220218_135101209628.mp3,ر دراز مدشاکلهه اقتصادی اجتماعی کشورهم بستگی اجتماعی را ا ببرای هاتیشه مثآفریقای جنوب کشور کعده عملا<unk> از گرسگ واقع<unk>دار در کنار خیابونوو محله ها بهخرابه هامیرننقرپول داردکهبادیراستخدام که امرقبت  کی بادازی نکنههدف اقصدشکلی  ایران در ایران با این ساتها فعلی با آزاد صاد ی
20220218_135033118885.mp3,بازا  کنترست اسش بردار فقرمویستیوومثاحالا بطورتغلیبی باشه تفقع مت زندگی کنهتوریه قتایسه تامن داره اقتصاد دولت مردم عم<unk> با اتوصیه هب آزاد سازی باز مدم راک ا مادرتما به نظر من کار خطرناکی الد دراز مدتشاه
20220218_135005022922.mp3,رقابت بازار بر مدافع عملکرد طبیعی بازار هستنا در یکاقتصادی خود دولت امد سال نود و هفت گفت م خط فقو دویست دلار در ماه داریم تیینکم شمشغلی به من در ایران نشان بدین که بهو تونه درآمد دلاری متناسب با مثل<unk> قیمت انرژی آلمان که حاا هر لیترکخورده یو را هست بنزیننوآزاد کنه ینفمی
20220218_134940073720.mp3,در یک بازار مسید ترک اجزه رابت بهتره بد فقط اجازه رقبت با تولید کننده خارجی بلک اجازه با تولید کننده بخش خصوصی واقعی هم لازم هست مت حدودی به ما کمککنیچلارض کن در مورد مسیله آزاد سازی قیمت قیت های ما تصندعی هستن مث<unk>ما باید بازار و آزاد کنیمبلهمن هم مدافع رقابت بازار ور مدافع عملکرد طبیعی بازار هم
20220218_134916850247.mp3,ست مرز ها اجازه ندیمهیچ وارد کننده ه رقی به دیگری در خارج از ایران ولد کننده ر دیگ در خارج از ایران محصوراتا وارد کن با انحصاری ست کرده محصولات با کیکیت بسیار پایین مصرف کننده  ایانمجبور کنیم کمحصوت داخلی را استفاده کنندچرا چادش بگذار کد به نظررنعوض بشه و سرمایه گذاری شکل بگیره که در یک بازار ماید ترک اجازه رقابت بهر
20220218_134818497534.mp3,ویترز گفت بخشی از آن ها به زودی اگر این توافق شاک به ایر آزاد خواهد شد و به دست دولت مردان در جمهوری اسامی میرسه به دست عاکمیت میرسه فکر میکنید قلانه‌ترین راه برای سرمایه گذاری یا یا عملا<unk> خرج این پولها برای آن ها که احتمالاد در در مرحل اول یا در چند هفته اول چند ماه اول ممکن از مبلغ زیادی هم باشد چه خواهد بود خانم بازمند شما بفهیدطبیع<unk>
20220218_134539717534.mp3,نیازهای خانواده تنبعد اپرداخت منظم حاست د بسیاری از  بخصص کهشرکه پمانکاری هستند ر بیری از این شکتا البته چون در برخی از موارد بمگد به انک دولت بدن شرکتپردازبیاری ا این شرکت های پیماکاریاجمو مث در شهرداریهمککارگران بعضی رفا چندین یافتیک ب د ب دیر شرکت مث قطار شهری اهواز
20220218_134443061743.mp3,مشکلات کارگران رو  با شما اگر بخواهیم یه بار دیگه بهش نگاه بکنیم اگه بخواهیم راه حل با با یک رویکرد راه حلگر آیانه نگاهی بکنیم فکر میکنیم آن ها در خواستهاشون در حال حاضر نه فقط کارگران بل که همیتون معلم ها هم هستند در خواستآنه هم در طول سال گذشته اعتراضهات زیادی داشتندآنها چه چیزی را باید دریافت بکنند و فکر میکنیمد که چه شرایط ایده عال برای انا چه خواهد بود
20220218_134012585668.mp3,لت نود روز و صد و هشتا روزهای مشروع شده بودب دو میز هشته ولن ب در روز ه سدمااانو با حذف این میزان نت از بازار جهانی طبیعتا<unk> کاهش تغاضا باثمیش ک افزایش قیمت اگ که ارز خشید کاهش عرضب بثمیش  اگر تغاضا همچنان بالا باشهافزایش قیمت اجاد کن رود نفت ایران به بازار جهانی طبیع<unk>مش  انرژی قیمت پایینت ادو
20220218_133942858352.mp3,ست و بوده باشه بدلیفت چاخاب دلیل عم سرمایه گذاریتولیدد بهتر از ابه زای بشهکلیچیز حدود مثلدومیلیون هیلبشرفتولیدثبت کردمکه به سرعتتو برگردیم حیمث ب از سال دو هزار پنزده ک برجام امضا شدا دو هار و شنزجقبل ا اینه ز ها فشارها
20220218_133850101796.mp3,در یک مقطی میاناتجبنتخفبثمم باختیم قی فعلین حظهسع کرددولت ها قبل این ضیه را با توسعه دان ز صنعت پدروشیمیجرا پاتروشیمش بعد از خصولتی سزی های این چد سال اخیر خودش ب یک صنعتانخار خیلی عجیب و غریبی  شده ک خراک ارضان رو میخر ب در بازار جهان
20220218_133821181543.mp3,کردن به درستیمو نتیجصنع گاز ر عملا<unk> باختی ما دومین ی ا لح رد بندی ردمندی منابع گازی بزرگ در جهان ایران بعد از رز دوم و عملا<unk>ا هیچ درآمد خاصی از  منو به گازمون ندیاناتبدلی برای دور زدن تحریم ها در یک مقطی امیانات جای ب نفت
20220218_133751909290.mp3,کربنی ایران از بازار جهانی به نف رغباس به خصوط را غوای منطقه ایب گاز که ما کلا<unk> ان سنعت را به روسیه باختیم ا وروسی ه حال  حال حجاز نخواهد داد که ما به هیچ قط لوله وصل بشیم توان سرمایه گذاری ا در ایجاد تمنال های النجی را هم که نداریم خودمون سرمایه گذار خارجی هم که نمیاد رایهگزر کن جناب چاب شی میل چند بار
20220218_133718605582.mp3,شرایط تازه ای را داره تجربه میکنه قیمت رفت دوباره بالا رفته و ورود نفت ایران به بازار هم میتونهد تغییرات دیگه ای و شایدامو ایجاد بکنه در این بازار شرایط را چگونه میبینید همسایه های ایران شرایط رو چطور میبینم آنهایی که بازار نفت رو بدون حضور ایران به دست گرفته بودنسف
20220218_133551685622.mp3,وردهای امنیتی بسیار زیادتر شده در همین چند هفته گذشته چندین فعال کارگری در قرب ایران بازدار شدن در استان کردستانشماری از فعاان سمتی معلمان بازدار شدن شماری از فهایان سمتی بازنشستگانودبازار شدمثآقای اسماحیل گرامی یا ای ماعیلمتی ابدی همچنان در زندان و شمار دیگری ازوفعان سمتی معلمانما ود بازنشستگانی کهط ارا شرکت کردن
20220218_133521394294.mp3,هه رسانها دریافت میکند ازانتقا گسترده مردم از گرنی هاهین انتقاا در رسانه های ایران منهک شده و منتقدی دولت امی رییسی را رس قرار مینیکی از شارهایی کههوادارانش محرحمیکدن به عن سی ممد مهرمان بود اما از زمانی که آا رییسی سر قدرت آمداخراج کارران معترض به شرایط کشستردر شده
20220218_133340771387.mp3,یه بودند  سفرها استانی داشتند که هنوز ه ادامه داره در برخی از این استان سفرها دستوره برای آغاز به کر یا شروع دوباره تورید در کارخانه ها کردندد چندین بارگزارشها منتشر شدهفقط در رسانه های منتقد دولتبلکه در رسانه های اسولگرا ک ین های که داده شد به هیچ جش توق پیدا نکرد یکی از آ کا کارخانه صنا
20220218_132903085766.mp3,سازمان ها مشکل برخردم  برنامه برای اینکه این سازمان ها را از در ارضایی در بیاریم دامعشتریم ها وقتی کهجواب به این سوال منفی باشمعتدم که در براز مدت هم ما فقط یک پانسمان اقتصادی مم ب افزایش رآمد و هفت دول ل مشکلات ساختاریمچنان بقوت خودباخوادوم در ضمناینکه شم برخی حداقل
20220218_132832105600.mp3,ادهر کداش  و ترازنامه های مالیشونفن و توانایی را اشتبمرکی ک کمک ب مرکزی  ضگرفتن ک  این ترازنامه ها بطو تسنا باا  به بعد بان مرکزتوانایی اینکه این قرض دادنر ادامه بده ندشت  حی بحث ریسک مثفروپاشه بعضی از بانکاه مطرح شد بطور جدیاین قضیهاش به تحریم هار پید می ک دولت از جایی که
20220218_132804105602.mp3,سیاسی رقصت کشورمیبیناولبیت بندیها اهای دیگری هستدبه این دلیلمعتقدم برداشته شن تحریمها در طولانی مدت تاثیر خیلی چندیر ضعیت مجتی مردم نواضت بها کشو نا کنضت بانکهاری کشور چرا یه از و ب به سخت تر شدن تریم ها وخیمتر شدبهدولتقبل ا ن بانکهای ضررضا که باهای بدون بازگشت
20220218_132734729904.mp3,انوال دولت ر کارخانه های دولت آمدن دادن ببخش به اصطلاح خصوصی و بسیاری از کارگران ححقوقشون مایهاشون سابق کارشان وغیرت از حی شلن را از دس دادنم برنامه برای بهبود بخشیدن برای وضعیت داریم من فکر می کنم جواب سوال این هست که ن  دقیق<unk> نکته من هن ا با توجه به ن داشتن برنامه و با توجه به اینکه اصولا<unk> میل ب رغبتی هم برای  بر طرف کردن و مشکلات ساختاری در حال حاضر من در بدنه
20220218_132711609689.mp3,مشکلات ساختاری داریممشکلات ساختاریآنچنان ر آنچنان تر کردنمشکل ساخ نداشتیم  تحریم هات این اندازهکمر اقتصاد ایران را مشک جناب لحری اشاره کردن به مسیله وضعیت متی کارگر امشکلات وضعیت مجاط کارگن از جا از زمان شرع شد کهخصولتی سازی ها از دوره آ احمدی نژاد بخشدو اوال دولت را کارخانه های دولتدن دادن ببخش به اصطلاح
20220218_132615740645.mp3,به مسیله خلق پول اشاره کردند که عامل تورم به درستی دقیق همینطور هست اما آیا دولت برنامهای برای جمع کردن این  پولها در چرخ اقتصاد کشور داره واب به نظر من خیر هست وت زمانی که ا برنامه وجود نداشته باشید برای جمع کردن این نقدیمه که اضافه تورم افزایش ممکنه به همان سرعتی که در هی چند سال گذشته پیدا کرده نکنه ولی تورنمه فعلی هم برای وضعیت مریشت برای خ
20220218_132546917950.mp3,تاثیر خیلی خاص و واضهی بر وضعیت مشتی مردم دارد یا نداردماین سوا دالا بودک اگر تحریم ا بای به ماند وضعیت مردم ا اینه که از خراتخ خواهد شد یا در مورد جواب سوال دوم ان چبی دیدا نداریممن ه معتقدماک اگر تحریم ها باقی بمانندطبیعت وعیت از این که حست بتخ خواهد شدن به مسیله خلق پول اشاره کردن که عامل تبرم به درستیق
20220218_132354930288.mp3,سار شهرات در پایان ا نود و نهم در سال هزار و چهارصد هستیم در بهمند ما و دست ارگرن به چه مقدان شد حداقل دست مد ماهان  کاگر مشغول هانون کار دراگران غیر مشمول بسیار بسیار درتپایینتر هستچمصد هزارت حداد با ایااننامکه نصف ه سبد مشد اته زمن تشکرهای مستقل
20220218_132331753504.mp3,اگران افزایش پیدا نکر به بهانه ج در اهشت سال درآمد کارگران ازطح تورم و هزینه زندگی عقم بوط ادامه داشتهاسبد م چیز لو هشاعدام شده  سال گذشته هفت مدودر شرایط بود که بانک مرکزی اعلام ک هزینه زندگی در تهران یازده ماست و در سایر شهرا در پایان س نود و نه
20220218_132303029520.mp3,ضت به همچنین بودفق آنچاننیم نکردممکنه تسریع کرد سرعت بخشید وضعیت ویم منشی را برای کارگران و م بایرانر دوران احمدی نژاد هم قبل از اینکه تهریما بخوا لحاظ بشه این وضعیت ا دشتیم از زمان در حقیقت جنگ هشت ساله ایران عر هشت سال درآمد کارگران افزایش پیدا نکرد به بهانه جنگ در این هشت سال
20220218_132235021566.mp3,قتصادی تاثیر در این دوران تیم کمکا به نوع ادامه دامما در مورد پاسخ به سوال شمامکنم که در کوتاه مدتشایدپایان تریم ها و آزاد شدن منابع عرضی ایران درآمدهای  ایران ک بکنه بهببود زندگی کارگران و مبگیرانضل از تحریم
20220218_132207266142.mp3,رنورین که بسیاری از  نهاد ها هستند در جمهوری اسلامی به خصوصن هایی که زیر نظر رهبری اداره میشند از پرداخت مالیات موفند یکی از موضوعای کتشکل های کارگری سمپی ب همیشه اشاره کردن در عین حال کمک ها کلانی که جمهوری اسلامی به گروه های نیابش میکنر کشورها مختلفه ب ه لحاظ اادی تاثیرح در این دوران تحریم
20220218_132138513520.mp3,کارگری ادامه داره پرروز خبری از اتصاب کارگران شرکت های مختلف و کارخانه های مختلف میشنویم وضعیت آن ها چگونه ازت چقدر آن ها میتوانیم به ایم امید دارند به اینکه این توافقآها رو تک تاثیر قرار بده وضعیتدم
20220218_132111119537.mp3,اقتصادهیخ از وندی بر میگردیم به شما برای اینکه میدونمم پاسخ دارید به صحبت های ا چشر میوام آقای برحی را ه وارد بحث با کنم آقا بی علیرغم برخوردهای امنیتی که در طولدولت گذشته و همینطور در دولت جدید بر عله کارگران و و خواسته های آن ها بوده همچنان اتاب
20220218_131818425604.mp3,چاشیخان بازبندی به  به سه مسیله اشاره کردم فصاد برنامه زی و سیاس های گذاری غلط و همینطور م تحریم ها در فکر می کنید که برداشتی شدن تحریمات تا حدیواقع<unk> بتون تغییر ایجاد بکن شما هم هم نظر هستید با خانم اهبندیسبرنامهخ
20220218_131749849918.mp3,این طبیعتا<unk> یعنی همچنان ارزش پول ملی کاهشش را به دستن کاهشرا نخواهد ک زادر طولانی مدت  در کوتاه مدوا جمع بندی کن داستان خیلی طولانی ارز خدمتتون ا در نهایت وضعیت مشتی مردم به عوامل دیگری فرایع تحریمام بستگی دارد ک بنابر این تانش وضعیت بهت نواهد شد در کوتاه مدت تنه دش کدر مورد دولتا
20220218_131726337844.mp3,دولت و بدهی دولت و این کسری بجه دولت رو مقداری  جبرانمیکننبیم که اخیرا یک از معاونین ویر اتصاد اشاره کردنک ما به اجزنواهیم داد که ارزش دلار مث اگر تحریم ه برداشته بشهو کاهش پیدا کنانی دولت تمایل داره که همچنان با بالا نگه داشتن نرخ ارز در آمد ریالیش رو ا افزایش بد آخر کشوت خوباین طبیعتا<unk> یعنی همچنان رزش پول ملی کاهشش را به
20220218_131701366066.mp3,دکترینفایدهای کهمیم الن تصور نمیرانازهداب قانونیفت صادر کن فراورده های حکبنی ادن درآمد دلار افزایشودرآمد را در د تاریخ چنچند سال زمان اتشاف نقیک دولتهای مختلف کرد آوردنتبی داخل کشور ردش کردن و تنها فد کوتاه دولت و بدهی دولت و این کسری بج دولت رو مقداری
20220218_131603657836.mp3,دوره کوتاه خیلی شدید شده و دارایی های مردم ورزش شا از دست داده درآمدهاشون هم به همین ترتیب ارزش و قدرت خود شدن ا دآخل کشور از دس داده بنابر اینش وضعیت بخش ده ب سیاسهای دولت یی سیاست بالا نگهداشتن مث<unk>  نرخ ارض کسیاستهای که دولت روحانی خودش این رو مدن  حدودی کربای ین
20220218_131431797786.mp3,امروز تو این برنامه شرکت کردید خانم بازهبندی جازه بد با شمارس شروع بکنیم اگر اینطور که حا حداقل گزارش ها میگند توافقی در طول چند روز آینده شک بگیره فکر میکنید اصولا<unk> اثر چنین توافقی برسفره مردم در چند ماه یا حتی در چند سال آینده میشه اثری از آو دیدیانتمتاسفانشرایط قتصا
20220218_131403733608.mp3,آخرین آتر ک پیشتر هم گفتیم در برنامه امروز میخوایم بیشتر در مورد تبعاط اقتصادی  توافق احتمالی صحبت بکنیم روز به بلحری با ما است تهیه کننده برنامه هفتگی کارنامهی که به مسایل کارگران و فعالیت های سنفی آنها میپردازه در رادیو فردا از پراد با ما از سارا بازو بنده ای همینطور پژوهشگر اقتصادی در بنیاد ماریکورای از هامبرگ و حادی چاهوشی روزنامه نگار اقتصادی از لینکن در بیتانیا
20220218_131335889442.mp3,بتون تزمینی بده و مسیله تحریمها کدام تحریم ها قراره برداشته بشه کدم تحریم ا میمانه خیلی از تحریم هایی که ترامپ گذاشته به عنوان  تحریم هایی حقوق بشر یا ترووریزم یا موشکی یا به لت فعالیت های منطقه ای بنابراین بر داشتن ان تریم ها برای آمریکا آسان نخد بود ممنون ض کسب و کسمان عجی همکارم از بیرون هتلکماک در وین با ما بود با
20220218_131238309648.mp3,ری بآبادی که عضو هیعت قبلی مذاکره کننده اینجا بود که چند مورد بود که حل نشده باقی خوان موانده بود به قول او و  در گفتگویی با ساعیت رهبری ایران گفت صحبت کرده بود گفته بود که طرف آمریکایی کل تفاهم را ر گرفت زده به م در قول مذاکرات بیشتر در مورد مسایل موشکی مسایل منطقه ای ایران که ایران قبول نمیکنه
20220218_131209777953.mp3,میش حل بشه و ایران آمادگی حل هن رو داره و به نظر ما اینجا خبرنگاران وا صحبت می کردیم به نظر می رسه که ان  مشکلی نخواد بود احتمالا<unk> آزادی دو ملیتی ها در مقابل آزاد شدن پول ایران در کره جنوبی اتفاق خواهد افتاد که در یک توافق جداگانه از برجام خواهد بود در و در مورد وه موانع ما قبلا<unk> میدونستیم از طریق
20220218_131146825480.mp3,دم هایی اس که دو طرف باید بردارن طرف آمریکایی چه قدمی باید برداره در مقابل طرف ایرانی چقدر قدمی بر میداره و و چگونه قراره مسیله گروگان ها رو در زندانیان رو آزاد کنند این را در مورد زندانی ها این را هم بگم که همد از ز نور نیوز و غیره توافق دارند که اون یک توافقی کناری هست که میشه حل بشه و ایران آمادگی حل هن رو داره و به نظر
20220218_131119301621.mp3,صدای مرا میشتوین سوعا کردم که  برای به عنوان سوال آخر موانع ای که بر سر راه این توافق الان همچنان باقی مونده فکر میکنیم ه باشهز از طریق ز مسیله موان موان خود هستند وم بعضی ا این موانع همانوری که صحبت کردیم توالی قدم هایی اس که دو طرف باید بر دارم طرف آمریکایی چه قدمی باید ار
20220218_131050177747.mp3,روی مذاکرات هستومید این بار به میدارم که صدای منا بشنوو به عنوان سوال آخر می واستم ازت بپرسم کهگکوتاه بونبه گی موانع اصلی که فکر میکنی همچنان وجود داره چه هست بر رسیدن به این توافقفکر میکن کسی از صدای ما را نمیشنویر
20220218_131021553623.mp3,زمینه که و آنجاست که   قدرت های جهانی سعی خواهند کرد که ایران را زیر فشار بگذارند اگر تان موقع به توافقی صورت نگرفته باشه  ایران را از طریق شورایس شورای حکام به شورای امنیت سازمان ملل بفرستند بنابراین عین ا جلسه شورای هکام مثل یک شمشیر داموکراس  روی سر این مذاکرات هست
20220218_130953453759.mp3,فقط چند روز فرصت داره نه چند هفته اما این راهم داشته باشیم که ضرب ال عجلی که به زودی ن ا جلوی راه خواهد بود جلسه اجلاس  حکام آژانس بین المللی انرژی اتمی یکه هفتم یا هشتم مارس و شروع بشه حدود سه هفته دیگر و اون موقع است که به نظر میرسه لحظه حقیقت خواهد بود یعنی تا او موقع اگر د به نتیجه ای نرسیده باش
20220218_130925098307.mp3,توافق هسته ای معنی نخواهد داشت بر این که ایران از این مرز هایی که نباید رد بشه مدت خواست گذشته د فراتر رفته و بنابراین به جای ممکنه به زودی برسیم در روز های آینده که دیگه این توافق معنی نداشته باشه البته جنین ساکی و زیر سخنگوی کاخ سفید دیروز صحبت از چند هفته کرد اگر چه بعضی ها هم اینجا صحبت  از چند روز میکنند و زیر خارجی فرانسه دیروز صحبت از این کرد که  که ین
20220218_130901581808.mp3,آقایتختهای دیگر گرفته بشه چه ضرب العجنی وجود داره که سر این تر و این که در چند روز آینده باید توافق شک بیر این زب ا عجد چیه که باید در همین چند روز به توافق برسد طرف آمریکایی م که برنامه اید را سرعطر پیشرفت برنامهی هسته ایران به قدر ریست گهنمین روزهای آینده به جایی خواهیم رسید که دیگه برگشت به توافق هسته ای معنی نخواهد داشت برا اینکه ایران از ان مرزایی که
20220218_130833157480.mp3,ل بشه صحبت از هفته ها گذشته دیگه به چند روز نی چهو ضرب العجلی وجود داره بر سر این که در چند روز آینده ار داد را از داس دادم چدچدربمیدوارم که صدای من را حالا بشنوی قیقه چندسانی این صدارو من از دست میدم دوباره اگ میی برس پرسیدم که دو طرف میگن تصمیم های سیاسی باید در پایتخت های دیگر گرفته بشه چه ضرب العجلی وجود داره
20220218_130804725685.mp3,دارمنع میزنم کهجم اول ازجایی که به ایران مربوط میشه باید یه چیزی در سر برداشته شدن تحریم ها باشهخودتم گفتی که دو طرف عملا توپرو هی به زمین همدیگه میفرستند میگن که توافق یک تصمیم سیاسی باید میگن در تهران گرفته بشه بقیه میگن درقب باید گرفته بشه ترف ایرانی میگه اچه و و صحبت از اینکه باید در چند روز آینده توافقی
20220218_130741397620.mp3,این را باید اینجوری نشان بده که طبقه طرف آمریکایی قدم اول و بر میداره قدم سنگ بزرگ را آمریکایی ها باید بردارند و برخواهند داشت بنابراین به نظر میرسه که این که چه اتفاق بیافته در مقابل چه اقدامی این هنوز مورد بحث است  و طرف ایرانی احتمالا<unk> می خواد که آمریکا اقدام مهمی بکنه و تحریم ها را بر داره من عدس میزنم که قدم اول
20220218_130712681691.mp3,اول باید آمریکا قدم برداره بر اینکه آمریکا بود که  از توافق هستیق خارج شد از این ها که بگذریم توالی اقدام های دو طرف همینجوری که میگی احتمالا<unk> یکی از مشکلات اس ایران به خصوص از طرف توندرو ها در داخل  زیر فشار هست باید نشان بده ب که در یک مواقعیت محکم اینجا گفتگو کرده و این را باید اینجوری نشان بده که طبقه طرف آمریکاییدم
20220218_130644413830.mp3,گرفتهین چند لحظه این پیش قبل از اینکه برنامه تون شروع بشه یکی رییس  هیت فرانسوی از اینجا رد میشده ازش پرسیدم توافق شده گفت نه هنوز توافقی نداریم ما  بنابراین  و طرف  دیپلمات روسی هم همین صحبت رو مکرده یکی دو سه ساعت پیش که می گفت اگر  توافقی هنوز نیست ولی نزدیک هستیم و صبت رشم این بود با چند نفر از خبرنگارها اینجا صحبت میکرد می گفتش که اگر قرار را که اتفاقی
20220218_130621345702.mp3,چند ساعت گذشته دریافت کردیم به نظر می استی که توافقات توافق شکل گرفته و و براثر یک سی مسایل توافق هست اما توالی اینکه چطور این تعافق انجام بشه ور سرش توانی اقدام ها هنوز چک نگرفته آیا این موانه اصل باشهبه نظر میرس هنوزهزع ه
20220218_130552389906.mp3,صولا<unk> الان چه هستندمنتر منسیصد ش متاسفانه ندارمامیدوارم کهصدی صدای ما را الان امیدوارم که صدیما را الان بشنویدسوالم این بود که با توجه بهگزارش هایی که دری چند ساعت گذشته دریافت کردیم به نظر می سی که توافقات توافق شکل
20220218_130523261869.mp3,میله جداگانش که هنوز میتونه اتفاق بیفته وبا توجه حاا به گزارش هایی که امروز منتشر شده به نظر میرسه که بر سر مسایلی دو طرف توافق کردند  اما بر سر توالی این اقدام ها توافقی صورت نگرفته آیا این توالی میتونه مانع مهم نی باشه بر سر اینکه  برجم رو احیا بتونم بکنندر این توافق موانع اسل
20220218_130454989699.mp3,هابیشترم داریم سعید خطیب زاده سخنگوی وزارت خارجی میگه توافق نهایی برای بازگشت آمریکا به برجام با فضا سازی هایی به دون منبعی که دست به دست میشه فاصله زیادی داره توافق دو جان به هم نخواهد بود نور نیوزم با کنش نشان داده میگ فضا سازی غیر فاقعی ب برای موفق نمایی غرب در واقع ب البته نورنیو صحبت ناظی میکنه که توادل زندان
20220218_130431505571.mp3,اسانیس و میگه نست نسبتی با واقعیت اسلی مذاکرات نداره  این منابع آگاه به تسلیم همچنین میگم که ایران تعلیق غنی سازی پنج درد زدی را قبل از آنکه مسیله تحریم ها به خصوص تحریم های نفتی و دریافت پول فروش نفت از موادی رسمی دریافت نشود قبول نخواهد کرد ق بیشتر واکنش های بیشترم داریم سعید خطیب زاده سخنگوی وزارات خارجی م
20220218_130402216624.mp3,ه شدن تحریما فروش نفت ایران و غیر اس البته ا این م گزارش ریطز رو طرف ایرانی فورا<unk> عرت کرد  و واکنشک ها به گزارش رویطرز خیلی جالب بود تسنیم خبرگزاری نزدیک به سپاه پاسداران از منابع آگاه گاه مطلب رحیط از م اینجا نوشته  جلوم می مطلب رویطرز شوبد سازی رسانهای است و میه نس نسبتی با واقعیت اسلی مذاکراتن
20220218_130334236311.mp3,های ک روحیط زرزشو نقل قل میکنه دو مرحله وه در نظر گرفته شده که در مرحله اول در ایران غنی سازی فرای پنج در صد و متوقف میکنه در مقابلش حدود هفت ملیارد دلار از پول های بلوکه شده ایران در کره جنوبی آزاد خواهد شد زندانیان دو ملیتی توادل خواهند شد آزاد خواهند شد و بعدش مرحله دوم
